2.967281033457639522e-02,-4.455124560231928793e-02
-2.365083411112640227e-02,1.014692035464584002e-01
3.869550991098776038e-02,-2.187950017499432770e-02
-1.010309567295486904e-01,-4.792956591931547133e-02
-4.451307944715324032e-03,3.138997942363302984e-02
7.349477917687384509e-03,2.279199742025062730e-02
-9.985770691104126073e-02,8.332392654482659311e-02
4.626808712369064741e-02,4.819698609330731742e-02
5.871856875052802044e-02,7.171980208707443016e-02
-1.003526805267502403e-01,-1.125299866586167152e-03
6.571236987392126139e-02,-3.049204094164330650e-02
-5.733575739354190848e-02,3.382355012831324281e-02
2.820621354347101206e-02,-7.879618426849692436e-02
2.093266955109507887e-01,1.020246669166949838e-01
3.179829656472257099e-02,1.817827431287206141e-01
-1.778285804792213015e-02,9.633238940685500545e-03
3.800205220930671923e-02,8.561588322827091979e-02
6.830153978574513007e-02,1.105004124223775419e-02
-4.067037911965441441e-03,-5.676226624422787970e-02
7.950088600441287956e-02,1.192925927552953846e-01
-1.599374252806282370e-01,6.578683514288943823e-02
1.953185155072138801e-02,-1.076969288916637402e-01
-9.770522806100936236e-03,9.258907140652471168e-02
-1.082075878904814742e-01,-2.597525833282826602e-02
9.412133070437482540e-02,4.767308164232311740e-02
-8.129144640252788934e-02,-9.647806411799771109e-02
5.401839342567858748e-02,-1.128740912528913981e-01
-8.476995242159977850e-02,-6.369121921459870370e-03
6.933698036155265532e-02,-2.077341752312135414e-02
4.680443511307697674e-02,2.392740002446088268e-02
1.274854215902100282e-02,3.809611461358887452e-02
1.134235055269705167e-01,-3.133350261331230291e-02
6.107696179274796355e-02,-6.188200485592890154e-02
-9.409535066638080592e-03,-2.392651163289116409e-02
-1.344137920470233651e-02,9.860357471783436079e-02
2.323631945029495591e-02,-1.482724223347004489e-01
-1.190189775074893680e-01,-3.072640618450689712e-02
-8.501952232531518466e-03,-8.874341903879343074e-02
1.735365611703801048e-01,-3.756957552650500715e-02
7.663571683798671430e-03,8.920056714317819296e-03
-1.008775507321747755e-02,-2.998694156075934134e-02
9.966152142879250442e-02,6.551062404241969617e-04
-1.840043070871068276e-02,-2.079887046216681579e-02
-1.386170279581715736e-01,1.210071149895734083e-02
5.475979852188397889e-02,-1.593655442945972334e-02
-1.092658613274786750e-01,-6.395076620448660043e-02
-3.690129453547595639e-03,3.320026917751478339e-03
-1.170231475980310493e-01,1.167539537151958927e-02
1.014592959083468471e-02,3.869893802785264597e-03
1.780162003584686778e-02,-6.968637886955850180e-02
-3.753941125033938286e-03,5.732675321511190858e-02
5.856510956972361265e-03,9.081612722894265299e-02
-1.747441573068010678e-02,1.387507891640027760e-02
-1.022601342963792848e-01,-9.766920411319220119e-03
8.729356050254816202e-02,9.040766197841591800e-02
-2.034843678574074430e-02,-4.276840074242063000e-02
1.000080301123996707e-01,-2.170983439494715561e-01
-7.856133254959572765e-02,7.888600119280692047e-03
1.199606039483972209e-01,2.749448225230281817e-02
1.391191202268469637e-02,-7.346596256601529984e-02
-1.790107061477516082e-01,-1.910355974340220350e-02
-4.124629261094119037e-02,2.113412379803788002e-02
1.194657136304038414e-01,-1.153644721299941917e-01
-1.044423706407223568e-01,2.642517785427919014e-02
-2.030882832028433130e-02,-5.724307277651281139e-02
1.004277376058102383e-01,5.629943815004195135e-02
1.475284723489367900e-01,2.569239419064378582e-02
-6.463887944739520053e-02,-5.388817076570551201e-02
-2.071941140224584088e-02,-6.384263560472408505e-02
-1.454336655351361196e-01,-5.487921930888517430e-02
