-7.774893801896638756e-02,6.625135717351382514e-02
-1.622792989326567875e-02,3.326762945001955629e-04
1.249037522230671618e-02,2.626303096899012743e-02
9.284856301497149134e-02,-2.236134701228835453e-02
3.938410025040782469e-02,3.010682518976492972e-02
-2.153856880851528349e-02,9.735214160196353772e-02
1.336687756092733159e-02,-4.594788593974911961e-02
-3.498745498214817645e-02,4.713494308866966742e-02
-9.643780250743057628e-03,3.148798533577971265e-02
4.092128887954861460e-02,-8.090975610182675470e-03
1.035078115870989857e-01,3.603701029292031427e-02
-1.300928304435728100e-01,-2.439943191686442386e-02
-8.427144151307534858e-02,-1.880788078353024320e-02
-4.127545260981098363e-02,4.461241075658265581e-02
2.295069143996947975e-02,5.361668641862345208e-02
-1.386555956419390778e-01,-7.550740132601850563e-02
3.171554436683014441e-03,-9.575250566528700769e-02
9.690549995618816248e-03,4.382247948691364581e-02
-1.034986414586131498e-01,-9.411470144205118238e-02
-5.973113246607717614e-02,-6.920157421373138162e-02
2.709222395961934787e-02,-5.376353835409095061e-02
6.077895794581281153e-02,1.870777083565103652e-02
-4.049548724402986938e-02,-8.293464969394637176e-02
-3.339129398858808884e-02,-1.432355197182522688e-01
4.428953171161725128e-02,1.130648440692077622e-01
-2.897328764187631286e-02,-1.046304903628647170e-01
2.504909592184645026e-02,-5.894030722229764985e-02
-1.381773285808528262e-01,6.709591496176409153e-02
-3.204197674887911823e-02,2.909267731479522542e-02
3.674020299971487991e-02,1.494371520013414861e-02
4.948031634952311519e-02,5.503764097401500632e-02
1.444210788944852719e-01,1.852176438383199356e-02
-3.941533467828094855e-02,-6.624762636001715888e-02
-1.587224038210977295e-01,-3.712160664506373303e-02
5.114100185817860300e-02,2.736478366199484452e-02
4.993126068148640712e-02,9.517390944151871146e-02
5.667882986389158675e-03,7.033565056477475430e-02
9.559076669996002806e-04,-3.727986909283187433e-02
-1.503920933994128128e-02,-7.828812764983089992e-03
-1.892314503679656118e-02,-6.782497350518479351e-02
3.432772294928713996e-03,3.411372068031916921e-02
1.174185053923418320e-02,-1.922884606902863780e-02
3.910748267800626815e-02,4.486814868697775599e-03
-6.904304965317084597e-02,-4.600461994989182846e-02
9.300715917200132188e-02,5.415688705610656808e-03
-1.045411580389358358e-01,8.607916743478750965e-02
-4.558230534246916071e-02,7.606093136342337302e-02
-3.710093805148852175e-02,-1.151949350919542342e-01
-2.751272936614759107e-02,4.878307777969913966e-02
-1.053853728096268948e-02,-2.328381184301997822e-02
8.605429570715198567e-04,-1.356646132425993849e-02
6.640866265188917483e-02,-3.711761682220452926e-03
-4.141475402398935718e-02,1.412028303957328645e-01
-6.715318977250236965e-03,4.061686988100522526e-03
-7.706992671339499279e-02,5.604022294795824033e-02
-1.031190282335636144e-01,7.660371054895528942e-02
-8.650775043513811435e-02,8.088355699050348013e-02
-3.481542357467516668e-02,7.826916820307058820e-02
7.364524745132289274e-02,4.985389369953335120e-02
-4.727877341820105328e-03,-4.778087677407337128e-03
8.121644492514512592e-02,-1.631704723188210637e-01
-7.519173605501491831e-02,-7.269700609850467121e-02
-1.812839106483130625e-01,-1.012495909198138644e-01
-5.666118249994153699e-02,-7.982038129006616481e-03
2.463719761157531427e-02,-4.183256125014696986e-02
1.209665556514799914e-02,2.505825484171149420e-02
3.691332989114406993e-02,-1.246290329548568193e-02
-4.564492435310420204e-02,-1.565788724757419953e-02
1.846164329601492765e-02,-5.619436181662194191e-02
1.052089980136354241e-01,-6.269337353431556070e-02
1.519896119634444459e-02,-1.001579312886074213e-01
1.727942762565162077e-02,-4.147043723922178016e-02
-7.426076391965619194e-02,3.882843476996380994e-02
-3.750522275011043682e-02,9.050928323582838053e-02
9.880409934133949079e-02,-7.131451162537018329e-02
5.198552067994191561e-02,5.379600497956209260e-02
-1.679802758439533777e-02,2.410477936488525721e-02
7.033428373221524421e-02,2.834910020370717820e-02
-2.564289325389312868e-02,-1.011066516772157059e-01
4.528272800744876508e-03,-1.609482457458024096e-01
1.732833616956966638e-01,-1.285192397096945605e-01
1.168466284910189140e-03,-1.523356446095844308e-03
-1.175530768846190788e-01,-3.748350353360981047e-02
1.976844905423456519e-02,-2.679980084192533640e-01
2.389087650560134390e-02,-4.230709233584282331e-02
-4.247705625282665459e-02,4.413266113696104331e-02
-3.984287994352239681e-02,-1.085530603790621079e-01
-1.656437831932510221e-02,6.541432682383477304e-02
-4.595968168717254332e-02,-1.213707236305133358e-01
-3.212464991374162221e-02,-2.937747927639178247e-02
5.484819337801308259e-02,4.189850945437732788e-02
-8.207184151393129290e-02,-2.426381825373280163e-03
-9.322080648946830250e-02,-1.146666533478235828e-01
-2.067959961196376428e-02,-3.779713754003477533e-02
-6.954677608164944874e-03,2.265576247810471150e-02
3.257882372222352385e-02,-5.267516688089125126e-02
-6.929304377447206842e-02,2.794585323655119843e-02
-6.541534873140095185e-02,-1.392154342382024568e-01
-2.931167485259288802e-02,-1.105286448573105859e-02
5.846183541513488846e-02,1.433496434637482886e-01
-6.200592342428479231e-02,-4.343433016180350131e-02
-4.398552807947362503e-02,6.461156816131236047e-02
-7.728247753990608038e-02,-3.008870554519286339e-02
-4.914089867352857549e-02,4.932940269733049332e-02
