-8.783678707698300281e-02,1.750515605205557601e-02,-5.210619949153721953e-02,9.120496236942443602e-03,-1.111104816918223048e-01,1.385842812939976632e-01,1.047704913134842319e-01,-3.790078819010973821e-02,-1.285507541238243845e-01,-1.465789499247780181e-01
5.048756606924023616e-02,-4.026272429242404305e-02,7.043448985322445233e-02,-5.351368298547176661e-02,1.284518016734315371e-01,3.916949154208460016e-02,8.368616713360430004e-02,-1.179783795530343488e-01,-4.043511645768013696e-02,6.396542322704759642e-02
-1.266426231156224935e-01,1.160636589519482842e-01,-4.795275010768998425e-02,-1.321878040953641531e-01,-6.620786868404511527e-02,1.297654313943185367e-01,-2.304166005482299884e-02,-4.616747855141224710e-02,5.887371691828816034e-02,-1.268185829467551595e-01
5.688539896663569184e-03,-6.852931228990410961e-02,-1.282543173596583930e-01,9.182831854617945488e-02,4.723897848698899171e-02,-9.399147401386090395e-02,-1.107617506295012488e-01,-7.607155506364250697e-02,-3.853902775512307866e-02,5.927869340418315258e-02
8.434200009340517279e-02,-1.463380231910167140e-01,-7.072960234431709126e-02,1.139687107552201650e-01,-1.354347139270080380e-01,-1.383756501546399009e-01,8.041093948783142875e-02,-9.463193708177239372e-02,6.621411656428044523e-03,-1.404586018122791768e-01
1.417306441223496749e-01,1.118973075794836569e-01,-1.806964263364008172e-02,5.774583722923554152e-02,-2.585423080340576441e-02,1.051935896866776632e-01,1.498483504641575370e-01,1.290255879091109781e-01,1.168849570418246941e-01,-1.021131010045970566e-01
2.543129165793062141e-02,7.674344450813738727e-02,1.203421084045131206e-01,-7.547398012402037337e-02,8.259628515183387032e-03,-4.355253991520585677e-02,9.120328544918340774e-02,-1.301925506175507785e-01,7.325399659853470968e-02,7.819440944454655873e-02
-5.185741857654775633e-02,1.416197676218435009e-01,-1.297030127275342060e-01,6.343740729658337019e-02,3.924779242071865792e-02,1.499341992668272450e-01,-7.535612582380160629e-02,-1.142408931284562279e-01,5.980006620396383088e-02,1.263187817815966396e-01
5.012220436419326242e-02,-1.314691386717244392e-01,4.457040048398741572e-02,-4.276972929006331303e-02,6.057100255077796369e-02,-7.292678512680506042e-03,1.369728280678922383e-02,8.073401977234562210e-02,1.460247299069422910e-01,3.798945798850603128e-02
4.246447162112787499e-02,-3.443697026927985960e-02,-1.454848704899523171e-01,-4.756038393902006778e-02,8.924329870948766175e-02,-5.018363332759245843e-02,5.228197224296599055e-03,-5.852438660252309854e-02,1.037951208684684268e-02,-6.339170771252962411e-02
-8.853718783268013648e-02,-1.139090940089007020e-01,-2.132270444847281232e-02,-1.429887494854179264e-01,1.496867008069417138e-01,-1.158461471257543479e-01,-1.386972120018407084e-01,1.375356457119291387e-01,-8.706648437015915287e-02,1.077740448350076596e-01
-1.396040337613630999e-01,-1.312858122594963151e-01,7.231538871716791661e-03,1.387283599348606289e-01,1.486170319644732618e-01,-7.277674886052480641e-02,6.709341594248738327e-02,-5.651694888335773159e-02,3.265262812114616553e-02,9.182904013190912318e-02
-5.457008249085572305e-02,2.687062860033559430e-02,-9.106049881620051356e-02,-3.455913332700821794e-02,-5.982657535319013675e-03,-1.442661832778518172e-01,-2.293374974750564399e-02,-2.487378499833295398e-02,-1.198074200927048277e-01,-1.316617136093320151e-01
-1.424153113722484154e-01,9.501021799141490254e-02,1.063822079851078073e-01,-4.413538283712047094e-02,-3.510342151521975151e-02,3.382034933324118420e-04,-8.093818223925394739e-02,-6.289485066064032237e-02,-1.249577986038861582e-01,1.257382436663159742e-02
1.488872734745120552e-01,-6.968766943411999759e-02,-6.914267753500145941e-02,9.836172706395815424e-02,1.353486236177210700e-01,-1.029832391445718032e-01,3.567360306542838311e-02,1.475560980220239904e-01,-8.891639409216586798e-02,-2.335873647018768540e-02
-4.059578936151138351e-02,-8.320863179277288024e-02,6.751898975495676525e-02,-9.551984116948575299e-03,8.720484749297163773e-02,-9.799340992148407314e-02,-9.629695096442922320e-02,1.028254402414910118e-01,8.014489437694297114e-02,-1.434777848159016211e-01
-6.879858230344226833e-02,1.473214418378496482e-01,1.574215295936828851e-02,-8.379565947620687405e-02,-7.656907944294284729e-02,2.992858020373440064e-03,-1.338036023485586201e-01,5.531333896161255703e-03,4.553834657235480976e-02,-1.362516355653144717e-01
-8.368427372509562590e-02,5.728236271555808834e-02,6.634717549150279114e-02,-3.556879291419387523e-02,4.761699059741589246e-02,8.495223645644467414e-02,6.677773745133561145e-02,-8.758018337852767343e-02,4.689863229374655051e-02,5.054904082780098395e-02
-8.434321096557659270e-02,1.351503462967120484e-01,4.071183292480740068e-03,-1.211766905088468155e-01,8.721939107075624142e-02,-2.380617878693541689e-02,-8.188636669414575686e-02,-1.927553864392750338e-03,1.632668900165878956e-02,-1.454640615827219874e-01
1.150327878489340871e-01,6.003846370246679331e-02,9.894213097039319949e-02,-7.536426295427384181e-02,7.706912420994621593e-02,-1.192949977792360783e-01,1.353458397212360664e-01,1.766750034396608049e-03,-1.499474947827789117e-02,1.127388556924056318e-01
1.044643006542713970e-01,-1.166806460585441407e-01,-1.432100957251840612e-01,1.351635195319869920e-01,1.272505644729907126e-02,1.430226948943708887e-01,1.161093920580511252e-01,-4.863638114189372530e-02,-1.217375052014735143e-01,-1.318640160442277054e-01
-1.261719455571007065e-01,-1.203074957649165611e-01,5.326343495571889131e-02,-3.389520656338848581e-02,-2.984852887253502951e-02,-1.479040464046190995e-01,1.214109352498476679e-01,1.073055786103332965e-02,4.352342910176174029e-02,-7.839069470597753719e-02
-9.618688924064415502e-02,1.119608877557439486e-01,1.009344468775893178e-01,-7.877445409912627039e-02,2.204079904503719600e-03,-1.387892488305491612e-01,-5.082864973801613784e-02,-7.251113160332338381e-02,8.517496543154018385e-02,1.412812406603910775e-01
