-1.303132836070287071e-01,-7.921797762260508746e-02,-7.870440791834482086e-02,-3.648949795651020012e-02,-3.582234427059183268e-03,-1.409307816180929152e-01,-7.789054383646742963e-03,-2.314835177271210020e-02,3.366585122374360362e-02,3.654652957790943679e-02,-1.138571454077421663e-01,2.225778936774031047e-02,2.233291718850785590e-02,5.263881229614680857e-02,1.084646355914662130e-01,4.141462853477878570e-02,1.226516989610216546e-01,-2.301788556889369786e-02,1.978262295993357678e-02,9.297734252424133539e-02,4.342300331550280612e-02,3.204481213807289230e-02,9.694188721202764980e-02,-4.966402662794100475e-02,-7.831540374666323689e-02,2.008690999610973638e-02,9.335646501760150318e-02,7.791596578345375002e-02,-1.146841256092827332e-01,-1.739212479039034531e-02,1.274924309660157851e-01,-1.291564382054728732e-01,1.225116933524607876e-01,-5.586188332563901682e-02,8.661102133726752972e-02,-6.850407004644132325e-02,8.977390941629859178e-03,1.175369787045391357e-01,-1.030910019221893403e-01,-9.306605438775411576e-02,-2.967462079234151062e-03,1.220714963201925130e-01,-7.039391409611372996e-02,9.120316403101347280e-02,6.627419392016564714e-02,1.339931382239117064e-01,-9.433825675146394196e-02,1.474802624267517459e-01,-4.171040762245062372e-02,3.138777378848489619e-02,1.426358938022602996e-01,-1.399276117140608178e-01,4.426074048297926056e-02,-5.864988856162674236e-02,1.176629523143920275e-01,6.200782547999386662e-02,-5.438140158195473028e-02,1.358663140747933540e-01,5.045928872081462124e-02,-1.733005665597642242e-03,1.423602538199674472e-01,-7.489482920441936642e-05,-6.692868653977843141e-02,-1.054349494521318598e-01,4.442129065523811593e-02,-8.742092764773917724e-03,-1.256644205192951891e-01,-8.546191968662371352e-02,4.814470979070289980e-02,-1.062228420137564244e-01,-6.445353899003392062e-02,8.597987889272498685e-02,-1.286132923100886949e-01,9.033961450438460217e-02,1.348544105167130691e-01,-5.877005019408090836e-02,-8.612021498617626614e-02,5.599622021031661068e-02,-1.108094354142431376e-01,-5.940744227922400977e-02,-8.490612197903581182e-02,1.404062572548083476e-01,4.956553332020247060e-02,-9.723268350110114699e-03,2.378775473471483881e-02,-9.713803379508643976e-02,4.998823413883576872e-02,-5.228285978959619495e-02,-1.091296585578653694e-01,7.476772923302893448e-02,-5.447360505468749892e-02,-1.365189560275772984e-02,9.988406255137030620e-02,-8.536233594820685777e-02,-1.277199824605245726e-01,-2.649117378209456253e-02,-8.635074866808734040e-02,-2.332372919233632880e-02,-1.381466372413770738e-01,-8.170837753425243266e-02
9.311590908706399161e-02,7.158844586106202779e-02,8.373553454585144773e-02,4.806473561687757412e-02,9.907349669043055695e-02,-1.418500205423955385e-01,9.284790999417699697e-02,1.408269412104639906e-01,-2.216619497702868036e-02,-1.059547526165119657e-01,-1.052807363007307040e-01,-3.848372206260632089e-02,8.118864982823456589e-02,-1.293127664532030263e-01,4.061968843418573005e-02,-5.892279063606727096e-02,4.953150369685563326e-02,-4.170325373776484490e-03,-1.018903419638479690e-01,-9.865861231836602074e-02,-1.312886966355007734e-01,8.381978715302640381e-02,-4.895149079690555571e-02,-8.958662092954039480e-03,-8.878469360355915885e-02,1.884429102323056937e-02,5.193533806641292827e-02,-1.436972059740128926e-01,-7.166838044063790492e-02,5.347570654717304084e-02,-1.488860509872822757e-01,-4.057768757805557680e-04,-7.152808031982745007e-02,6.884941373823566524e-02,1.129457295402288286e-01,-1.037351843206674173e-02,1.199826519454302021e-01,7.336472549628031414e-02,-5.777327138730251055e-02,-1.135621836911654969e-01,1.052002556115417542e-01,1.295907957003678279e-01,-2.446787703858546714e-02,6.694415968484956903e-02,1.637059370522603308e-02,-6.083590290468578188e-02,3.687188143547459607e-03,-2.603998304934720953e-02,-1.530067011720814829e-03,1.439504570956920138e-01,4.774915950246383378e-02,2.058594662791085605e-02,6.931576833146058103e-02,1.112701642649899236e-02,1.105222073436774310e-01,5.333411503289461897e-02,-1.466461669645139076e-01,6.114282098342188609e-02,-1.920328279492308776e-02,8.397862018312107768e-02,-6.150550953448875868e-02,1.191832129555995545e-01,-3.765239401964178001e-02,1.117771226663974715e-01,-2.183159314809374196e-02,-4.368993507455699865e-02,5.151195097705912884e-02,8.783450766874920101e-02,1.463877975857175162e-03,3.473631973606244872e-02,1.349781105758642574e-01,1.912619798481840494e-03,-2.519104413404514575e-02,5.861222036330687724e-02,7.831217618124003410e-02,9.755448496230559319e-02,7.438213606224339247e-02,-7.224351284235190629e-02,-1.263115446133620534e-01,-7.558988648429271207e-03,-1.429291681134119141e-01,-5.011300891509289090e-02,-8.974292584212359425e-02,-1.021839873582564423e-01,8.278481888953762025e-02,-4.617117562220353355e-02,-4.469882493775190202e-02,-2.762416498479094984e-02,-1.346355778111913704e-01,1.038594654542729090e-01,-1.871692282944292796e-02,-1.064217854416136533e-01,-4.181569406246256337e-02,8.314705138015138219e-02,-1.098615398740938331e-01,1.035436882719934781e-01,-2.510533629148437029e-03,7.996300787440860369e-02,1.041443237337979777e-01,5.260100658666672091e-02
9.809503943775879642e-02,6.215442510036112145e-02,3.604141713445971340e-02,-1.754508839911836371e-02,-9.243000912833643223e-02,4.542726125109441959e-02,1.252230675977406005e-04,1.441403028241451667e-01,-1.151996035338537783e-01,1.408732216365051471e-01,3.771592283751207253e-03,1.470055217363674949e-02,-9.222383178699360140e-02,-3.333618944233958381e-02,5.910887344484860861e-03,-1.668590365991629021e-02,7.658599376537958414e-02,8.499879955634689899e-02,1.065269029241912857e-01,1.915464640070380087e-02,1.469717053735462853e-01,2.135413803600544336e-02,1.802472567419644012e-02,-6.517500791876906785e-04,9.300698980587721043e-02,-6.363257636771008086e-03,5.147406748543278954e-02,6.859798476994166672e-03,6.513447729460436486e-02,3.373480986283014516e-02,3.324835570460962786e-02,9.458747142657952800e-02,8.906226314608786665e-02,9.555265900555001690e-02,-2.227709914828451820e-02,1.340181729252280241e-01,-6.222278308761410026e-02,-1.329024995073824766e-01,3.130366070138571044e-02,-4.545898635597712956e-02,-5.405206006360041560e-02,-1.485321003665192596e-01,8.661480464316370642e-02,7.574426813666415570e-02,4.695795997500057384e-03,3.045778269342050426e-02,-1.053543229593041780e-01,7.440717813458605501e-02,1.423187579140709758e-01,3.654342263978285765e-02,-8.145408147287186429e-02,3.006554015810897207e-02,-1.111075615134008432e-01,-3.991373756429925090e-02,4.887272020048361032e-02,1.489809792771135399e-01,9.743689729012258716e-02,5.702515320465237347e-02,8.735325290424300615e-02,-1.203231826858509046e-01,1.251316527852358307e-01,-1.806947294197852605e-02,-7.742221537966181844e-02,9.239271468277734933e-02,3.967584577002114532e-02,5.867251865443201542e-02,-2.237473740214707130e-02,5.157159299088001636e-02,-6.541590861297587323e-02,4.777062161456266387e-02,6.480332782436215577e-02,-1.348513003416443312e-01,1.024195855403796929e-01,1.432280870424817165e-01,1.070535512728833238e-01,5.223350722046068983e-02,-5.935682561113421463e-02,6.200241088627495012e-02,-5.778950099929999751e-02,1.294114061366703761e-01,1.140177960242502730e-02,-9.637005908496762419e-02,6.484059843653228183e-02,-7.268026857039644462e-02,-4.776054333139913288e-02,-4.922288454161410920e-02,-4.093893535100408265e-02,-9.069736592872895686e-02,-7.608200376566694179e-02,-1.350091220651117585e-01,-1.233134515433977341e-01,1.424631455923546508e-01,9.363813053870356784e-02,1.402719655851891456e-01,-1.166360323499554263e-01,-5.199931313178392245e-02,8.695186229344795126e-02,-5.843120333088462626e-02,-1.369645922324473075e-01,7.624845954022974048e-02
-5.364078468177220504e-02,3.978178221694833594e-02,1.272731823992875044e-01,-9.894825092015982482e-02,1.306807228030135437e-01,1.936481940747056263e-02,1.425410857677678333e-01,-1.481820584184717071e-01,1.012535350533390888e-01,1.246043480098227296e-02,-6.933372928941740343e-02,1.052422744917475284e-01,1.032022644953513313e-01,-1.304279893256591327e-01,-1.053905223841933581e-01,-8.722849446985346533e-02,1.336547399142321291e-01,2.858938058410773198e-02,-3.716548282772216827e-02,8.066736596930357273e-02,-1.458985425329362151e-02,3.714340769174900858e-03,-1.365589654222477134e-01,-9.991688465819112408e-02,5.299418232207669943e-02,9.096264432802328437e-02,1.062390162025561302e-01,-6.784051849402626677e-02,-7.466303504237621624e-02,-9.608395637183481108e-02,-5.547379996433628169e-02,9.378125448002122555e-02,1.090224183055107099e-01,-9.631011192863236925e-02,-7.432812711379731263e-02,1.043901774835834517e-01,1.775614738310621332e-02,-6.377203983030163559e-02,-1.072188477290840630e-01,1.296954500804205768e-01,-3.548128067493712401e-02,6.055538299420851200e-02,-1.169157113441183504e-01,1.160994829510056670e-01,-1.510115608566370282e-02,5.140389048663962512e-02,-1.038806457628810853e-01,-1.147712947792641769e-01,-1.324863622416514175e-01,1.015056016322714305e-01,-9.378749373707379045e-02,8.403516523739223976e-02,-1.317006903873396695e-02,5.914212804148177849e-02,-4.898220475188598544e-02,-2.271629708518155266e-02,3.985626344565518231e-02,6.589945420470366688e-03,1.327930584151704174e-03,-7.541253789713922573e-02,1.011055779573263591e-01,-7.557529188096442918e-02,-6.233941874647468129e-02,-1.330055823683369554e-01,-1.439868614716047768e-01,-3.034962280448073868e-02,-8.325912491998256615e-02,-1.205697012140329039e-01,-9.858564256780139035e-03,-8.197770205363420770e-02,-1.455792301595093818e-01,-1.059289040139936022e-01,7.970948999794169598e-03,-7.618323960431906683e-02,9.368899085702867002e-02,5.392492556223316136e-03,8.617753263556679477e-02,6.338620892398219575e-02,-3.212336185083804196e-02,-4.725354524020745905e-02,1.308940198711482095e-01,1.105231610407822196e-01,1.245458489704087679e-02,-8.851308507028948780e-03,-4.552758230815574791e-02,-1.058156182354350883e-01,1.879848141529139038e-03,8.120617745280958588e-02,9.305200355339535156e-02,-1.499496811113295303e-01,1.456486477863772333e-01,9.251346194652332322e-02,-6.357063718104084826e-02,4.399311850052001205e-02,8.195618469437473963e-02,-2.921557009234504454e-02,2.211380863248257889e-02,-4.688217538800766582e-02,-9.305777228466408091e-02,-1.445801557725641673e-01
9.262784663304021726e-02,-1.269181251654488418e-01,1.495983160112663024e-01,-8.355261251722370663e-02,5.821097542988451501e-02,-9.240206604534526025e-02,-1.497586570384916160e-01,-1.187215839103025750e-02,9.824038159989020857e-02,-3.068195323624053894e-02,-1.363889322605844889e-01,-9.829815190461343999e-02,-1.436987761899558291e-01,8.245418862518613667e-02,-8.268466171373485551e-02,-1.243059098638138460e-02,-1.234212654075906024e-01,1.014884260113654568e-01,1.383401625607749985e-01,-4.076570453529573812e-02,9.989529632229018907e-02,6.598673606002330994e-02,-6.595142190311122088e-02,7.423117883131211125e-02,-7.413387095512879998e-02,3.671540160672931430e-02,5.480445687082322048e-02,1.178835297960087458e-02,-1.081044466083076472e-01,3.215800127756815452e-02,-1.134109656380819509e-01,-7.265248585432963757e-02,1.295877687813204449e-02,1.230886407784127223e-01,-9.677592935936135676e-02,-1.162016087651904228e-01,-1.222265508596297456e-01,9.510997453050079598e-02,-2.659079688060256297e-03,1.023170317933527473e-01,6.117782119243947436e-02,9.533869682084808450e-02,-9.445342535840223208e-02,1.444869592789085055e-01,1.341683181345343645e-01,5.807079578584015134e-02,-7.289638738982522070e-02,1.356621569558160989e-01,-8.272122378041138480e-02,1.455131619023179168e-01,-7.329838466580418377e-04,-1.494672644378670368e-01,2.477610959280279745e-02,1.126399329653955672e-01,7.034487927550042707e-02,3.801255811774800764e-02,-1.021476508472799194e-01,5.724302571108810800e-02,6.432779383839423715e-02,8.729823670032416105e-02,1.465114040408798390e-01,1.129187221565422783e-01,-5.819610487819261435e-02,3.207984260794377596e-02,1.572760998048505776e-02,1.108618432681190979e-02,-1.017395385219030390e-01,-1.460129407875880581e-01,-8.519359839779235000e-02,5.074848722577438020e-02,-7.476545630151495980e-02,1.312823765809981447e-01,-8.097452227842251438e-02,7.932303268916404693e-02,3.918646749224433123e-02,-1.289746009544518179e-01,3.830416129841873740e-02,1.035095786477008561e-01,5.250130823279813841e-02,4.500526822854430953e-02,-3.197879924461095869e-02,7.855153508097686976e-02,-8.800461667303385860e-02,1.241959596219849304e-02,-9.018563756744513160e-02,-3.502074904716923065e-02,-1.356742121860770867e-01,1.485237878294223546e-01,-6.950190383177216880e-02,-1.448903164468355320e-01,-2.246687753108653207e-02,8.234109501764158567e-02,4.762499299937467123e-02,3.596935292106712145e-02,5.815277251784067847e-02,1.474771739656644265e-01,-1.185600798503444464e-02,-3.095581702214192377e-02,1.023397096344065560e-01,-6.719461511275438836e-02
-9.046300434321419282e-03,7.554978154261954293e-03,2.563180769858969255e-02,6.623486629483582577e-02,5.640814118827028323e-02,1.046634744849617160e-02,-8.729779773738066684e-03,5.790715003412702511e-02,1.020730668670559449e-01,3.573765228119946125e-02,-9.080573248826420696e-02,8.867352946583118012e-02,-7.548663038374182899e-02,2.825260948033331276e-02,6.068665566823439050e-02,1.345631978905595105e-01,-1.056436208585961323e-01,-4.976000009482825504e-02,-2.305177892021587072e-03,-4.166214312678058473e-02,6.637839447176130392e-02,-3.622817815511515660e-02,-1.019094835732392013e-01,6.545841492009396578e-02,1.255516220322367149e-01,-1.457579544030572216e-01,1.221745045474192659e-01,-1.283480436199987140e-01,1.994877786627355376e-02,-6.585985697392435223e-02,-1.396352849006500807e-01,-1.308209623249740050e-01,-1.518284994491958528e-02,-3.473954877933067842e-02,1.213426117193272813e-01,-1.106430758607190590e-01,1.349180586658041692e-01,6.519389823113228011e-02,-4.266217027207015733e-02,-9.386451317581864795e-02,3.819543765468488838e-02,3.291252853514831100e-02,4.498819558047234546e-02,-2.101390006239975405e-02,4.881854095255477866e-02,-1.246560101989398484e-01,9.187117913971817873e-02,-1.000963048476750383e-01,-9.371335117768118950e-02,-7.665182663922409656e-03,9.730039653677519107e-02,-2.437143129470523140e-02,-5.714504948624177239e-02,2.544163974326246747e-02,1.281186550063779517e-01,-1.332054892142195690e-01,1.328631519220288271e-01,-1.260692926591053253e-02,1.276192394007462372e-01,1.048889130400139369e-01,8.963829151095306647e-02,-1.063798541145460630e-01,-1.361306089123122398e-01,8.919531975229458287e-02,4.707258346640064151e-02,3.460730693791297385e-03,-1.214086559206494637e-01,-3.724589113930057427e-02,9.522413628456782853e-02,1.168887836527693347e-02,-8.133570509480117505e-02,1.208622952273571693e-01,2.139566299237727343e-03,-6.991292443897290099e-03,1.412902010660149477e-01,-3.155101654729462746e-02,-7.176696089305115156e-02,-1.327193290804690173e-03,9.475222919922757225e-02,-1.116399935836188406e-01,-1.316346536956615743e-01,1.248900042884956429e-01,-1.711644951738400255e-02,4.518697661230772211e-02,-1.937509218751978790e-02,-2.568472296116888764e-02,-5.197677024061375661e-03,6.490848052407585667e-02,-3.923733776379852156e-02,7.036567170148991246e-02,-4.649636170982933414e-02,5.223898393059550616e-02,4.867969630869786735e-02,7.380261485322150983e-02,1.386959805268465351e-01,1.264401046434751597e-02,-1.271296631958495071e-01,1.188748603129921866e-01,-1.121761876239592004e-01,-2.005527777997651029e-02
1.024454098985665695e-01,4.859130136414424594e-02,1.417879212638906983e-01,-1.172021774628483753e-01,-6.707269368220172834e-02,1.277763102618581781e-01,-1.012049755771901038e-01,-2.077116236211409839e-02,5.236733065904580764e-02,-1.304544065164754962e-01,-3.801895589308761092e-02,1.485866210299160162e-01,-3.638394055040757025e-02,1.064623904106047625e-01,-3.738289481182290042e-02,5.376398244815136507e-02,-5.919720337214867678e-02,-5.343618585873524673e-02,2.109182298330497529e-02,1.409958076943081118e-01,1.012120629009302941e-01,9.746653429893512022e-02,1.022695199755649653e-01,1.226438673339343144e-01,-2.330076097500763388e-02,7.636499178990596715e-02,1.460287582271646845e-01,1.025429798741831766e-01,1.130059300927610533e-02,3.983768945930221683e-03,4.972959527042031258e-02,-1.455994271607967405e-01,1.183692850980102851e-01,-1.035861032841628449e-01,1.055273731783683833e-01,3.110327207750354650e-02,-1.113079616117753079e-01,7.048495429961193492e-03,1.301417767320178775e-03,-1.486865587459645088e-01,-1.498525496091522580e-01,1.294729687845642407e-01,1.236259923077450973e-01,1.134920504325000190e-01,-1.323678948949313094e-01,-6.026592733599911433e-02,-1.064267063945080610e-01,-1.303345206826815039e-01,-1.524281168930280428e-02,-1.491876619906710721e-01,-1.495402951723234508e-01,4.189058026162620352e-02,1.298410133982123849e-01,-1.486140508251899972e-01,5.320539124071599346e-02,-1.238026103350058360e-01,3.690372833560534582e-02,-7.392893042322469521e-02,-6.839672608302906076e-02,3.282128427283706462e-02,1.027215820719117600e-01,2.713305659099832234e-02,1.233659810425351278e-01,1.358023368943757914e-01,-2.748180208350002596e-02,9.580648158002139092e-02,1.242108048921247987e-01,6.717376744182584902e-02,-3.116485230593987743e-02,1.280213208087480903e-01,-3.756326029091842933e-02,5.480832281082478885e-02,1.371608432634479902e-01,-3.152834391357911548e-03,9.846397146440094561e-02,-8.577928174327857647e-02,1.080055794851755568e-01,1.070935735841621883e-01,-1.035170573974486530e-01,-5.091542025475394306e-02,7.796209954341770665e-03,5.389118765569914093e-02,-1.460639949010075211e-01,-4.477819650944013519e-02,2.956270036862496120e-03,2.037999560478320760e-02,1.110927194310390165e-01,1.487607265053893235e-01,2.793343703268252876e-03,-7.202423835546968578e-02,-1.568647974631551256e-02,9.151835987289255736e-02,-5.234879609781195597e-04,-1.170279745510678648e-01,8.818080351128410044e-04,1.078888097128203050e-01,-2.544738736801953338e-02,1.408496177757107282e-01,-3.744180227899254754e-02,1.427769058400575053e-01
1.498423748057164662e-01,-8.522287050706221778e-02,-5.114122361669322381e-02,-1.021777482331523851e-01,1.014182334467142454e-02,1.980251002023858398e-02,1.261927077382299089e-01,9.867713667620597873e-02,1.059353006778759043e-01,-1.245310920322961756e-02,-8.396388199050063006e-02,5.230308034312014520e-03,-5.343886872312759995e-02,7.229085310552946231e-02,-6.958532376340138825e-02,-6.817595434654155628e-04,1.361209321602672995e-01,9.495766668663085941e-03,-2.011126854469746927e-03,-1.232889088032990133e-01,-9.322376152890937684e-02,-1.036097737256427564e-01,-1.217206821664837818e-01,1.135616616774719756e-01,-1.227393186322288665e-01,-5.810337603848969579e-02,2.371908754650547957e-02,8.067422158387352327e-02,4.622219799871513102e-03,8.375456191018385010e-02,8.665682507683852842e-02,-1.139189579064241176e-01,-1.448206489432531663e-01,-4.888958400986587183e-02,-6.866262539084458383e-02,1.660215814586696315e-02,1.387415305153385237e-01,5.129688377352958906e-02,-1.483410481202734887e-02,-2.036037160565118409e-02,1.439143043672583555e-01,1.044622198029212801e-01,9.410308277803686172e-02,1.406093460313294352e-01,6.673052333395668168e-02,6.145708538481156613e-02,1.280436703980728785e-01,-8.508452448790844447e-02,7.874369461295441242e-02,-1.724834100080507859e-02,-1.459208407436201060e-01,-7.211686422204932612e-04,-7.246965328354350311e-02,-8.123545737440109049e-02,1.381443822571667701e-01,9.934843765160938922e-02,-2.919592052143982208e-03,-6.338012372965952379e-02,-1.278773103237519082e-01,1.329351401960914003e-01,-3.976161273743873681e-02,7.577429715328332094e-02,-2.177664010845600795e-02,6.202822640529040421e-02,-3.518478386528636759e-02,1.394475770968631179e-02,5.328073740089284138e-02,1.305560705805989541e-01,3.927549596579471558e-02,4.426859244040542984e-03,4.319161332750925952e-02,5.891289534118598903e-02,8.983778753939197781e-02,6.212738265876013855e-02,-1.114657539279423626e-01,7.272820782206734780e-02,1.409162191082569404e-01,7.068518719393449001e-02,-1.465335888772053008e-01,2.463910453026224578e-02,-1.080389226245655476e-01,1.183333667469573525e-01,1.127124978961741852e-01,6.747330043844804170e-02,-3.749155670793859196e-02,2.021354082874832203e-02,-3.472846643957172574e-02,1.295203271869393158e-01,1.446257782779691026e-01,9.667530613459071609e-02,1.452597800384358984e-01,-7.816899315258769854e-02,1.153669898191083398e-01,-6.649570715514836750e-02,-6.248143919480904362e-02,1.376765548497294323e-01,7.631370181468777325e-02,-1.388853363438251887e-01,7.057347484123188686e-02,6.139862290265227229e-02
-6.278261788724559533e-02,-6.484099721046243658e-03,2.755789383379161905e-02,-1.272394176800291932e-01,2.883464924192061241e-02,-6.053450022571627009e-03,9.718946110146467476e-02,4.983621129968066055e-02,-4.920171097067201071e-02,1.001149067584831409e-01,-1.205426457349796088e-01,9.958021482152273895e-03,9.657549952568073026e-02,1.447341001251065407e-01,-7.296805775149901863e-02,-7.388658369950722171e-02,-8.085549692449750525e-02,3.252446321211754920e-02,2.881857189087169702e-02,4.368910441447651505e-02,-8.063451931552731433e-02,-7.209515192026048902e-02,-1.610560376801081772e-02,8.203804246650481247e-02,8.209301643258243297e-02,1.160352705575241339e-01,1.002419511795356322e-01,-1.301027260847661682e-01,-2.951580876484241611e-02,-2.232060135420926850e-02,1.434808093817644126e-01,-1.346354413220232360e-01,1.227134684123120933e-01,-6.975614116457694303e-02,1.238412527776708572e-01,-6.286815241661371234e-02,-5.811669851568082579e-02,-3.283571971619848873e-02,1.195867158304273759e-01,-1.883569730801282205e-02,1.237404494783616860e-01,-1.043547560106835859e-01,1.597935215684684329e-02,-1.115001967381186732e-01,-6.140186948134922218e-02,-1.792924429590658786e-02,-9.562561662284924102e-02,-1.449325246664841249e-01,5.838106945716042828e-02,4.069955400633629150e-02,-6.321160094572944588e-02,-1.051920846780594054e-01,-7.618778577067038260e-02,8.510490805602141662e-02,6.081804850174482580e-02,-6.327249444714683202e-02,5.632155932217614014e-02,-7.520188843456336591e-02,3.992308890033002822e-02,-8.042994053950823508e-02,1.400329536280999487e-01,3.949152881950454552e-02,-1.133482991374294147e-01,-1.291470260028099448e-01,-1.272637282168466999e-01,1.047525111439143453e-01,1.370600761489315922e-01,-1.042519541398758964e-01,1.322785529654974812e-01,7.328086891211493814e-02,1.307941721674944213e-01,-1.093732333658071487e-01,-1.009314000623160873e-01,-2.091461994511295552e-02,-6.808968792277619864e-02,1.371144269766194357e-01,2.278141375800599167e-02,1.379166783716143929e-01,-3.280052364481556015e-02,-1.027846765712335242e-01,7.485807079689649202e-02,-5.749644538398029914e-02,8.516443784268420969e-02,-7.572642332914412966e-02,-3.024388416821979786e-02,-1.294007822978040234e-01,1.408297703899728803e-01,-3.537157827228616658e-02,-8.125781125422631979e-02,4.190685984309158729e-02,-1.007116183915656160e-01,3.560959095222013260e-02,1.069661805972063340e-01,-1.229163926695169828e-01,7.692859574146873602e-02,-9.906980320337377410e-02,7.036110359313846319e-02,6.604773265266053461e-02,-4.674991877174285160e-02,1.126690249364725449e-01
-1.288413591280375969e-01,5.953736662375111455e-02,8.876082189617412466e-03,4.450851300825292567e-02,-1.318360095287937350e-01,1.475340320707655140e-01,-1.417756800560012742e-01,-5.628313391225282791e-02,6.997791575095677064e-02,-1.179043909645454691e-01,-2.997243019629802774e-02,-7.655051093547618479e-02,-4.485043569866593860e-02,9.784226751990424131e-02,-1.261310680793420458e-02,1.424669131216039497e-01,4.898235891880695081e-02,9.953778534363097452e-02,-1.310330014165254076e-01,7.539672347765966065e-02,-1.409317733725568011e-01,1.364094247546562000e-01,-4.774514502678064987e-02,-1.092782892102520109e-01,7.774673536704515553e-02,1.080128672122624145e-01,1.102239260143722255e-01,3.679907483529920587e-02,-6.347766456527655088e-02,6.811222162666974445e-02,-1.329930169790818073e-01,1.587917917522949085e-02,-5.035624592208111372e-02,6.015598764464119563e-02,1.210932888588661938e-01,1.527909092722379292e-02,-2.600948237452418987e-02,7.760662114599234385e-02,-8.725763977688326400e-02,9.535199400132393643e-02,-8.640472998441647845e-02,-1.029024919086677647e-01,-8.186137887430078308e-02,1.130698361799204743e-01,1.150432264475392818e-02,-1.252878740649310541e-01,7.473633505716031911e-02,1.231561718852215714e-01,1.776410137135647771e-02,-8.935668926823434055e-02,1.191272180619181442e-01,-1.124905850614980884e-01,-1.647553061702861088e-03,-1.138053877847559348e-01,-3.205488052248656183e-03,-1.033411876856357714e-01,1.094182926633813224e-02,9.147405398985508640e-03,4.688850021303425653e-02,1.151012132956247269e-02,-2.272214924537932501e-02,5.983972843744556069e-02,-1.394787550452451230e-01,-3.816575026423180139e-02,-2.361038177992899612e-02,7.525802989733146320e-02,1.445599832839432886e-01,-1.053252811903332420e-02,-1.196905731311082716e-01,-2.370432398225746917e-02,1.180217302890076703e-01,-1.324802213468843082e-01,-4.013005343440444184e-02,7.456285879195723165e-04,1.020151128666594575e-01,-1.195333736035992245e-01,-1.029411094786424063e-01,-9.418873580975356541e-02,1.493553273160438122e-01,5.016227625893232567e-02,-6.340147416732372365e-02,4.234933839966778524e-02,-2.588354652276567136e-02,1.371937705980828259e-01,3.754519659463967374e-02,2.373298286220754116e-02,-1.284936882372045008e-01,-9.224276404079873037e-02,-3.007146828749793221e-02,1.448255289131683554e-02,-1.126826467969516132e-02,6.650016103036998638e-02,1.230425097522119815e-02,-8.252875965213471443e-02,-1.434021218410780896e-01,1.150101225948449157e-01,1.109297893132157042e-01,-1.075743517385716330e-01,8.887231472826409573e-02,-8.635241812142198381e-02
