-2.975778922577478336e-01,5.824364317477798147e-01,6.516931041869954422e-01,6.925434735450027857e-01,-1.272098370201793394e+00,1.045591385584017513e-01,2.339252618721731486e-02,-3.276214372284986798e-01,9.600661789529895129e-01,-1.222831243903198528e+00
-1.249195477236709623e-01,2.418571326343971761e-01,-1.442573999534938201e-01,-1.234566260431615992e-01,-1.819676545557729480e-02,4.274241644193294554e-01,2.173923073053515842e-01,-8.676529337220303950e-02,-3.031984089350175382e-01,1.779254801092107485e-01
1.375816130310120733e-01,8.492456953057192504e-02,1.051869926092828145e+00,5.107879710637777126e-01,-1.203917396512085736e+00,3.253553301463418812e-01,-4.976252832207654908e-01,2.410139501696071940e-01,3.603559518081701496e-01,-7.936259548688878729e-01
-3.140845367878385419e-01,1.189386916797718463e+00,6.089930498461990638e-01,-8.507154087700129486e-01,-2.162380529735762058e-01,6.853161961324240048e-01,-2.791794042178736279e-01,-3.213154344555077535e-01,-4.133569645999687348e-01,9.667267959323838644e-02
-8.358679132990693983e-01,-2.658083645325904354e-01,7.038727820930945622e-01,2.839127102821332738e-01,6.144031698932669316e-01,4.912572507900878072e-01,-9.386554590074011051e-01,-3.402576948272189594e-01,-4.420164377793647792e-01,1.074859579660541353e+00
-3.335930294993849632e-01,2.434148691376218990e-02,5.638886496278716631e-01,9.762886619133503974e-01,-3.917165210613740567e-01,-3.018853724759007484e-01,-4.085172810244673824e-01,1.491589895904665397e+00,-3.630638086937275633e-01,-1.045471887465643679e+00
-5.416465684518769752e-01,2.322694752260432149e-01,3.997689519158263427e-01,-6.475266284750270662e-01,8.004360870387998705e-01,-1.012478792739016864e+00,-1.296434127667386305e+00,1.056035095805198720e+00,4.997775497461882099e-01,3.829068373472423459e-01
-3.830150345991306104e-01,9.440227972742630813e-01,1.241289328483479171e+00,1.525840370481209796e+00,-1.583519942961282512e+00,-6.046444576976699459e-01,-9.901613998625734547e-01,1.314985291895270914e+00,-5.739370382639938928e-01,-8.117142047743010069e-01
-7.627403090579071288e-01,4.470386320648957468e-01,-1.883598691399205605e-01,-8.459529963294212251e-01,8.614578427230538127e-01,-9.991957381556592077e-01,-3.319184910845855430e-01,1.407837964590693991e+00,-8.896968967805819473e-01,1.238544882705101324e+00
6.289324652981101993e-01,-2.122678044300717326e-01,-8.358121230699883109e-01,4.740032225154718060e-02,-2.171972667036377036e-01,1.381826970444686609e+00,1.868753852516609471e-01,-6.340127785260722959e-01,-5.300082947648405707e-01,4.157364185686661662e-01
